Size, Seq, Par, Libc
460000, 0.078873, 0.077350, 0.074589
460000, 0.079710, 0.076928, 0.074081
460000, 0.079101, 0.075930, 0.074227
460000, 0.078432, 0.075112, 0.073953
470000, 0.078047, 0.074777, 0.076390
470000, 0.079062, 0.073011, 0.075628
470000, 0.078679, 0.073857, 0.075107
470000, 0.078733, 0.072608, 0.075023
470000, 0.077547, 0.074319, 0.076504
480000, 0.082032, 0.076264, 0.077832
480000, 0.080170, 0.075182, 0.078260
480000, 0.082823, 0.077282, 0.078638
480000, 0.082090, 0.077442, 0.078147
480000, 0.081082, 0.075608, 0.078349
490000, 0.085810, 0.084072, 0.079640
490000, 0.084132, 0.077854, 0.079663
490000, 0.084853, 0.081497, 0.080802
490000, 0.085272, 0.077445, 0.079379
490000, 0.083733, 0.077782, 0.078700
500000, 0.085655, 0.076607, 0.082084
500000, 0.085656, 0.079859, 0.081673
500000, 0.084692, 0.076326, 0.080182
500000, 0.085961, 0.078802, 0.081006
500000, 0.103290, 0.081907, 0.081199
510000, 0.086794, 0.084897, 0.083049
510000, 0.087231, 0.083992, 0.083176
510000, 0.085463, 0.081142, 0.084832
510000, 0.087464, 0.086440, 0.084682
510000, 0.087207, 0.083523, 0.083171
520000, 0.089033, 0.082611, 0.083669
520000, 0.088358, 0.082549, 0.086779
520000, 0.087419, 0.084591, 0.084151
520000, 0.088541, 0.083334, 0.084373
520000, 0.088908, 0.086133, 0.084760
530000, 0.102240, 0.084912, 0.087530
530000, 0.089935, 0.081912, 0.085486
530000, 0.089316, 0.083467, 0.086726
530000, 0.088656, 0.080995, 0.086007
530000, 0.089379, 0.083473, 0.086471
540000, 0.092943, 0.082192, 0.088520
540000, 0.109926, 0.089242, 0.087619
540000, 0.091789, 0.086192, 0.088651
540000, 0.094115, 0.082320, 0.088421
540000, 0.091635, 0.084945, 0.087969
550000, 0.094568, 0.088114, 0.090618
550000, 0.093551, 0.088053, 0.089266
550000, 0.094877, 0.089777, 0.090952
550000, 0.091618, 0.085400, 0.090698
550000, 0.106791, 0.087245, 0.090876
560000, 0.097125, 0.087974, 0.092644
560000, 0.095227, 0.088324, 0.092746
560000, 0.096376, 0.086350, 0.091072
560000, 0.098427, 0.086598, 0.090792
560000, 0.097947, 0.086947, 0.092642
570000, 0.098526, 0.088834, 0.093660
570000, 0.097183, 0.087293, 0.093955
570000, 0.097054, 0.091467, 0.094289
570000, 0.100292, 0.086549, 0.092320
570000, 0.098554, 0.091194, 0.094306
580000, 0.099688, 0.089804, 0.094369
580000, 0.100188, 0.092206, 0.094634
580000, 0.110310, 0.091088, 0.093702
580000, 0.097669, 0.092084, 0.095090
580000, 0.098634, 0.092133, 0.095740
590000, 0.102015, 0.092861, 0.096274
590000, 0.100125, 0.091103, 0.096089
590000, 0.099893, 0.092038, 0.095952
590000, 0.100086, 0.091447, 0.095600
590000, 0.099747, 0.090052, 0.096145
600000, 0.103099, 0.092254, 0.097587
600000, 0.103799, 0.093820, 0.099097
600000, 0.102107, 0.093751, 0.098583
600000, 0.102844, 0.096332, 0.097954
600000, 0.104205, 0.093598, 0.098379
