Size, Seq, Par, Libc
110000, 0.016987, 0.716007, 0.019926
110000, 0.016520, 0.783914, 0.015556
120000, 0.018388, 1.226934, 0.017024
120000, 0.018292, 0.794716, 0.017834
120000, 0.018378, 0.941260, 0.016835
120000, 0.019007, 0.990553, 0.017958
120000, 0.018341, 0.760332, 0.015344
130000, 0.019285, 0.780377, 0.017361
130000, 0.020708, 0.780958, 0.018142
130000, 0.021388, 0.752437, 0.016245
130000, 0.020251, 0.685879, 0.016968
130000, 0.022867, 0.722261, 0.017313
140000, 0.023978, 0.771337, 0.018347
140000, 0.022392, 0.803510, 0.021720
140000, 0.020141, 0.590096, 0.021788
140000, 0.020854, 1.054347, 0.019056
140000, 0.021817, 0.963704, 0.020429
150000, 0.026023, 0.746316, 0.022513
150000, 0.024399, 0.752531, 0.020791
150000, 0.025099, 0.771052, 0.022400
150000, 0.024262, 0.737666, 0.021319
150000, 0.028254, 0.805912, 0.020484
160000, 0.025590, 0.881520, 0.025090
160000, 0.024838, 0.795391, 0.021318
160000, 0.024244, 0.843545, 0.021495
160000, 0.027196, 1.022549, 0.022032
160000, 0.023393, 0.689982, 0.020077
170000, 0.028354, 0.863618, 0.022652
170000, 0.031116, 0.870513, 0.028474
170000, 0.026930, 0.835788, 0.025189
170000, 0.031739, 1.090122, 0.028180
170000, 0.027307, 1.077335, 0.025468
180000, 0.027410, 0.953151, 0.022928
180000, 0.031123, 1.172498, 0.023354
180000, 0.029807, 0.892407, 0.023383
180000, 0.026902, 0.761466, 0.025862
180000, 0.034385, 0.935263, 0.025429
190000, 0.031559, 0.744794, 0.028628
190000, 0.032672, 0.888723, 0.025988
190000, 0.030621, 0.697126, 0.025996
190000, 0.032007, 1.097982, 0.030449
190000, 0.031352, 1.041533, 0.024548
200000, 0.034025, 0.618914, 0.026932
200000, 0.033649, 0.917791, 0.030561
200000, 0.031785, 1.357473, 0.027863
200000, 0.034282, 0.823483, 0.027193
200000, 0.033047, 0.804800, 0.029142
210000, 0.036414, 0.890128, 0.030122
210000, 0.032985, 1.118877, 0.028773
210000, 0.035267, 0.762307, 0.030593
210000, 0.033860, 0.869103, 0.052400
210000, 0.037663, 0.938500, 0.029882
220000, 0.037391, 0.849334, 0.030491
220000, 0.035414, 0.985617, 0.032319
220000, 0.038280, 0.666718, 0.030520
220000, 0.035790, 0.880070, 0.032446
220000, 0.036190, 0.942787, 0.029801
230000, 0.036934, 0.795939, 0.031112
230000, 0.041302, 0.802894, 0.036962
230000, 0.037258, 0.721703, 0.033305
230000, 0.038965, 0.793974, 0.033384
230000, 0.038571, 1.005115, 0.034586
240000, 0.042303, 0.866622, 0.035244
240000, 0.039968, 0.821901, 0.035367
240000, 0.040181, 0.778016, 0.037749
240000, 0.040386, 0.806387, 0.036652
240000, 0.039981, 0.877922, 0.034666
250000, 0.042431, 0.956279, 0.034578
250000, 0.042642, 0.809250, 0.037377
250000, 0.042680, 0.955531, 0.039790
250000, 0.042525, 0.822495, 0.035985
250000, 0.043488, 0.841013, 0.038864
260000, 0.044027, 0.954525, 0.036817
260000, 0.040969, 0.950056, 0.037661
260000, 0.045499, 0.787299, 0.036475
260000, 0.044221, 0.827700, 0.036409
260000, 0.043565, 0.898437, 0.038277
270000, 0.043922, 0.845366, 0.038723
270000, 0.046428, 0.952997, 0.037589
270000, 0.041806, 0.870188, 0.038795
270000, 0.046652, 0.877448, 0.039846
270000, 0.046561, 0.727008, 0.039856
280000, 0.052592, 1.098391, 0.036592
280000, 0.052014, 0.894049, 0.040759
280000, 0.050013, 1.118261, 0.038974
280000, 0.045822, 0.912949, 0.039700
280000, 0.046717, 1.221205, 0.042742
290000, 0.051891, 0.683912, 0.042708
290000, 0.046539, 0.848696, 0.042530
290000, 0.045447, 0.875598, 0.042524
290000, 0.052300, 0.844423, 0.041167
290000, 0.048843, 1.181937, 0.041542
300000, 0.050268, 0.737860, 0.043784
300000, 0.050316, 0.804672, 0.044630
300000, 0.050486, 0.860185, 0.042209
300000, 0.054799, 0.725219, 0.042194
300000, 0.053006, 0.948465, 0.042292
310000, 0.052111, 1.150373, 0.045350
310000, 0.057398, 0.829112, 0.044018
310000, 0.053292, 0.867298, 0.044753
310000, 0.052190, 1.258686, 0.046951
310000, 0.053142, 0.682646, 0.044793
320000, 0.056215, 0.801089, 0.045347
320000, 0.054724, 1.109811, 0.045917
320000, 0.053425, 0.834383, 0.045974
320000, 0.059543, 0.905603, 0.044854
320000, 0.053813, 1.061898, 0.046947
330000, 0.052231, 0.859363, 0.045596
330000, 0.053109, 0.771559, 0.047404
330000, 0.054290, 0.884456, 0.045713
330000, 0.054425, 0.747700, 0.046485
330000, 0.058602, 0.744341, 0.048408
340000, 0.062412, 0.807845, 0.050729
340000, 0.054378, 0.810532, 0.049838
340000, 0.059121, 0.832822, 0.051112
340000, 0.058406, 0.853165, 0.048581
340000, 0.055562, 0.856097, 0.051855
350000, 0.060051, 0.867043, 0.053321
350000, 0.059844, 0.801950, 0.054840
350000, 0.063812, 0.976237, 0.053201
350000, 0.058663, 0.935872, 0.050628
350000, 0.060223, 1.135754, 0.048852
360000, 0.058505, 0.989895, 0.049992
360000, 0.061690, 0.765916, 0.053468
360000, 0.062717, 1.145881, 0.053996
360000, 0.061120, 0.730037, 0.053653
360000, 0.060306, 0.886847, 0.051472
370000, 0.061929, 0.854121, 0.053366
370000, 0.060757, 1.231590, 0.050158
370000, 0.060251, 0.904178, 0.052792
370000, 0.063595, 0.787302, 0.051082
370000, 0.065652, 1.231085, 0.051975
380000, 0.067133, 0.927380, 0.055395
380000, 0.063357, 0.820530, 0.053724
380000, 0.064907, 1.085669, 0.056876
380000, 0.061634, 0.858982, 0.056930
380000, 0.070787, 0.675858, 0.054584
390000, 0.067009, 0.925442, 0.060049
390000, 0.068736, 0.807427, 0.068137
390000, 0.069319, 1.018236, 0.060109
390000, 0.068151, 0.906863, 0.059332
390000, 0.068318, 0.747706, 0.057164
400000, 0.069725, 0.768953, 0.058664
400000, 0.062002, 0.824261, 0.061822
400000, 0.068270, 0.805481, 0.060982
400000, 0.066955, 0.806918, 0.059028
400000, 0.065753, 0.891086, 0.055878
410000, 0.073692, 0.876688, 0.059914
410000, 0.071906, 1.441889, 0.060376
410000, 0.076803, 1.817187, 0.061532
410000, 0.065166, 0.869312, 0.060714
410000, 0.070790, 0.766019, 0.059715
420000, 0.083674, 1.216631, 0.060070
420000, 0.078211, 0.831707, 0.065500
420000, 0.070317, 0.719805, 0.064956
420000, 0.071744, 1.018478, 0.062904
420000, 0.073401, 0.916619, 0.064255
430000, 0.081163, 0.988281, 0.071549
430000, 0.072309, 1.171715, 0.065677
430000, 0.077408, 1.439475, 0.071555
430000, 0.073628, 0.862404, 0.063991
430000, 0.075067, 0.976861, 0.067325
440000, 0.074460, 0.991691, 0.067458
440000, 0.073462, 0.765846, 0.066048
440000, 0.073127, 1.064110, 0.063399
440000, 0.080741, 0.814312, 0.069453
440000, 0.078080, 1.340458, 0.065929
450000, 0.085545, 0.922237, 0.068710
450000, 0.082940, 0.902824, 0.067246
450000, 0.079116, 0.774272, 0.072799
450000, 0.080747, 1.264167, 0.073033
450000, 0.075535, 1.014369, 0.066651
460000, 0.079790, 0.724282, 0.073041
460000, 0.085517, 0.874266, 0.067814
460000, 0.077822, 0.885416, 0.069095
460000, 0.079630, 0.923781, 0.071662
460000, 0.079243, 0.862477, 0.070269
470000, 0.087671, 1.216464, 0.072627
470000, 0.080396, 1.187563, 0.068330
470000, 0.086329, 0.749980, 0.071515
470000, 0.078855, 0.848834, 0.069796
470000, 0.083303, 1.095537, 0.071929
480000, 0.085821, 1.250313, 0.070688
480000, 0.076883, 1.172875, 0.071001
480000, 0.080932, 0.867804, 0.068078
480000, 0.089223, 0.878702, 0.074972
480000, 0.084732, 0.789231, 0.073802
490000, 0.093500, 0.770844, 0.074355
490000, 0.085882, 0.741295, 0.069990
490000, 0.091232, 0.782516, 0.076291
490000, 0.082563, 0.955347, 0.076668
490000, 0.078993, 0.831161, 0.070805
500000, 0.088413, 0.713542, 0.075918
500000, 0.082045, 0.850900, 0.080525
500000, 0.098224, 0.980652, 0.073989
500000, 0.093040, 0.990859, 0.076571
500000, 0.090997, 0.702113, 0.074160
510000, 0.094375, 1.064503, 0.082425
510000, 0.089358, 0.778533, 0.078529
510000, 0.086969, 0.902121, 0.071722
510000, 0.091955, 1.171750, 0.078303
510000, 0.092596, 0.837519, 0.076588
520000, 0.089533, 0.847169, 0.079723
520000, 0.086166, 1.199822, 0.080300
520000, 0.093478, 0.827783, 0.080641
520000, 0.082407, 0.926094, 0.077084
520000, 0.092154, 1.217447, 0.078034
530000, 0.091726, 0.888873, 0.081134
530000, 0.090515, 0.990978, 0.079867
530000, 0.092769, 0.855144, 0.078369
530000, 0.093805, 1.398914, 0.077268
530000, 0.090887, 0.934882, 0.080762
540000, 0.093422, 1.158003, 0.080205
540000, 0.100493, 0.961437, 0.083611
540000, 0.093141, 0.923661, 0.086331
540000, 0.099571, 0.832892, 0.084539
540000, 0.099415, 0.921130, 0.080973
550000, 0.097826, 0.926438, 0.084481
550000, 0.096990, 1.111110, 0.083736
550000, 0.096591, 0.940805, 0.083707
550000, 0.095124, 1.089601, 0.092592
550000, 0.111799, 0.837197, 0.084438
560000, 0.104509, 0.814832, 0.086213
560000, 0.099456, 1.006009, 0.081081
560000, 0.103690, 1.396916, 0.086454
560000, 0.098807, 0.816653, 0.085685
560000, 0.097836, 1.260055, 0.083715
570000, 0.103356, 0.778760, 0.085929
570000, 0.104791, 1.369162, 0.087246
570000, 0.111049, 0.894206, 0.087759
570000, 0.103076, 0.840956, 0.088331
570000, 0.101299, 1.156198, 0.086491
580000, 0.116243, 0.904870, 0.088676
580000, 0.103587, 0.936042, 0.088097
580000, 0.098217, 0.557007, 0.085779
580000, 0.110235, 0.981947, 0.090840
580000, 0.100625, 1.653107, 0.088914
590000, 0.110477, 0.849113, 0.087697
590000, 0.109596, 0.841425, 0.088975
590000, 0.103099, 0.842188, 0.088890
590000, 0.104356, 0.904633, 0.089876
590000, 0.102424, 0.792332, 0.094294
600000, 0.102084, 0.815336, 0.092983
600000, 0.112043, 0.817314, 0.093196
600000, 0.097977, 0.763831, 0.092780
600000, 0.108326, 1.178939, 0.089944
600000, 0.118763, 0.797520, 0.096020
610000, 0.106260, 0.787397, 0.096593
610000, 0.100000, 0.782243, 0.088586
610000, 0.114086, 0.853826, 0.099129
610000, 0.110104, 0.767137, 0.100084
610000, 0.107102, 0.722655, 0.094635
620000, 0.115759, 0.770156, 0.095702
620000, 0.108412, 0.815929, 0.096480
620000, 0.111438, 0.828265, 0.096607
620000, 0.111114, 0.930832, 0.095313
620000, 0.130485, 0.926263, 0.088168
630000, 0.113279, 0.862424, 0.096198
630000, 0.111195, 1.163727, 0.091717
630000, 0.117989, 0.878362, 0.096822
630000, 0.110436, 0.850426, 0.097483
630000, 0.110774, 0.802792, 0.104320
640000, 0.110983, 0.864061, 0.094664
640000, 0.115624, 0.759127, 0.100455
640000, 0.106277, 0.833458, 0.092027
640000, 0.108164, 0.859896, 0.092140
640000, 0.118653, 0.784674, 0.098353
650000, 0.115484, 0.891675, 0.096217
650000, 0.122879, 0.835637, 0.099636
650000, 0.118149, 0.823860, 0.097502
650000, 0.117457, 0.865943, 0.101457
650000, 0.118567, 1.241095, 0.102765
660000, 0.129025, 0.890007, 0.100544
660000, 0.109872, 0.745854, 0.099683
660000, 0.121307, 0.919565, 0.100284
660000, 0.118676, 0.692772, 0.105002
660000, 0.113335, 0.849402, 0.097458
670000, 0.125123, 0.924038, 0.097785
670000, 0.122861, 1.256931, 0.103546
670000, 0.122532, 1.200033, 0.103993
670000, 0.126929, 1.618834, 0.105020
670000, 0.118856, 1.397588, 0.106529
680000, 0.126445, 0.864283, 0.103780
680000, 0.123332, 0.780173, 0.104171
680000, 0.121870, 0.781873, 0.106290
680000, 0.119650, 0.894198, 0.101080
680000, 0.119926, 0.952503, 0.105380
690000, 0.132227, 0.858459, 0.108508
690000, 0.129499, 0.856048, 0.107461
690000, 0.126129, 0.780315, 0.107345
690000, 0.126163, 0.689710, 0.110964
690000, 0.118647, 0.965446, 0.102419
700000, 0.137264, 1.091698, 0.103952
700000, 0.133377, 0.787516, 0.108023
700000, 0.127531, 0.877991, 0.110377
700000, 0.127579, 0.929944, 0.108355
700000, 0.129151, 0.812584, 0.112522
710000, 0.130437, 0.884675, 0.113089
710000, 0.127039, 0.963915, 0.109488
710000, 0.131295, 0.890555, 0.112950
710000, 0.130263, 0.862273, 0.113703
710000, 0.127001, 0.864653, 0.108522
720000, 0.128653, 0.861294, 0.113779
720000, 0.131301, 0.886995, 0.113440
720000, 0.130979, 0.775296, 0.113724
720000, 0.140328, 1.164617, 0.111614
720000, 0.124525, 0.914771, 0.105147
730000, 0.139405, 0.922445, 0.113079
730000, 0.133010, 0.728122, 0.112631
730000, 0.127777, 0.774224, 0.107611
730000, 0.137035, 0.799006, 0.114797
730000, 0.133343, 1.040553, 0.116733
740000, 0.140838, 0.913932, 0.114685
740000, 0.123950, 0.905333, 0.116858
740000, 0.139245, 0.813460, 0.115291
740000, 0.135185, 0.900554, 0.113897
740000, 0.132156, 0.850709, 0.115148
750000, 0.148346, 0.906362, 0.112080
750000, 0.141650, 0.900225, 0.120841
750000, 0.141262, 0.913389, 0.117411
750000, 0.134445, 0.811550, 0.110955
750000, 0.135741, 0.806036, 0.119931
760000, 0.151309, 1.095586, 0.114315
760000, 0.133473, 0.912048, 0.112312
760000, 0.150773, 0.822663, 0.118344
760000, 0.140406, 0.867364, 0.115412
760000, 0.142994, 1.148706, 0.119062
770000, 0.139005, 1.211661, 0.117056
770000, 0.137074, 1.099769, 0.119276
770000, 0.138303, 0.869980, 0.123097
770000, 0.131565, 0.959168, 0.112949
770000, 0.147788, 1.321345, 0.123228
780000, 0.141689, 1.082939, 0.129049
780000, 0.139631, 0.934712, 0.120711
780000, 0.141356, 1.151934, 0.119179
780000, 0.131441, 1.301936, 0.121111
780000, 0.132623, 0.874503, 0.114110
790000, 0.147727, 0.829934, 0.128555
790000, 0.150518, 0.940153, 0.121513
790000, 0.136613, 0.921364, 0.123663
790000, 0.143183, 0.851372, 0.123494
790000, 0.136040, 0.826066, 0.122734
800000, 0.140540, 0.814989, 0.125596
800000, 0.137315, 0.958486, 0.126816
800000, 0.141594, 0.861164, 0.126927
800000, 0.136138, 0.845962, 0.128461
800000, 0.140643, 0.866190, 0.125144
810000, 0.149542, 0.750481, 0.124228
810000, 0.148779, 0.928330, 0.117745
810000, 0.150787, 0.727642, 0.127959
810000, 0.143700, 0.852208, 0.127336
810000, 0.150457, 0.789541, 0.132117
820000, 0.147029, 0.829403, 0.127565
820000, 0.143032, 0.883291, 0.123632
820000, 0.152303, 0.793748, 0.129177
820000, 0.149941, 0.822877, 0.127825
820000, 0.155816, 0.875093, 0.130250
830000, 0.149628, 0.902994, 0.125717
830000, 0.149756, 0.777864, 0.136064
830000, 0.148607, 1.128360, 0.128529
830000, 0.140306, 0.944160, 0.130052
830000, 0.156763, 1.020378, 0.128799
840000, 0.174343, 0.705647, 0.132845
840000, 0.158682, 1.220320, 0.133568
840000, 0.152903, 0.780327, 0.134399
840000, 0.150105, 0.895426, 0.124204
840000, 0.158707, 0.937500, 0.132865
850000, 0.157178, 1.291989, 0.134278
850000, 0.155106, 0.868752, 0.127814
850000, 0.169137, 1.209782, 0.137672
850000, 0.140922, 0.965182, 0.138243
850000, 0.153589, 0.809982, 0.133785
860000, 0.163610, 0.806472, 0.134098
860000, 0.146863, 0.903412, 0.134890
860000, 0.145973, 0.826330, 0.127575
860000, 0.159547, 0.886524, 0.134606
860000, 0.147953, 0.663245, 0.138608
870000, 0.157493, 0.786966, 0.136127
870000, 0.153924, 0.838701, 0.139090
870000, 0.161326, 0.974717, 0.138586
870000, 0.160602, 0.862015, 0.140821
870000, 0.159282, 1.089576, 0.133923
880000, 0.162307, 0.850568, 0.137564
880000, 0.168224, 1.237822, 0.142425
880000, 0.155781, 1.437398, 0.140407
880000, 0.166719, 1.096597, 0.135373
880000, 0.173896, 1.064209, 0.143257
890000, 0.157513, 1.146843, 0.142500
890000, 0.158150, 0.891274, 0.134931
890000, 0.170128, 1.074922, 0.141291
890000, 0.171538, 0.889272, 0.142052
890000, 0.169902, 1.397897, 0.141826
900000, 0.162874, 0.835814, 0.145506
900000, 0.163401, 0.810836, 0.141796
900000, 0.167236, 1.134828, 0.147159
900000, 0.169629, 1.138492, 0.151881
900000, 0.167029, 1.191032, 0.155341
910000, 0.172794, 0.952966, 0.138026
910000, 0.175703, 0.943620, 0.137531
910000, 0.156517, 0.980976, 0.150015
910000, 0.167287, 0.869627, 0.143154
910000, 0.172359, 0.944252, 0.143482
920000, 0.173329, 1.046567, 0.143500
920000, 0.175177, 0.815702, 0.143330
920000, 0.168964, 1.100423, 0.141186
920000, 0.165879, 0.863406, 0.145762
920000, 0.169308, 0.895050, 0.148918
930000, 0.173538, 1.017776, 0.150773
930000, 0.174058, 0.894708, 0.149743
930000, 0.176923, 0.817965, 0.148921
930000, 0.171339, 0.836251, 0.145486
930000, 0.172177, 0.996685, 0.142804
940000, 0.200940, 0.916835, 0.149021
940000, 0.160891, 0.986438, 0.150249
940000, 0.169022, 0.963040, 0.152849
940000, 0.174465, 1.124349, 0.144965
940000, 0.182886, 1.040818, 0.149539
950000, 0.174894, 0.743273, 0.155633
950000, 0.176367, 1.190566, 0.144380
950000, 0.192515, 1.070255, 0.175909
950000, 0.165657, 1.167120, 0.148029
950000, 0.165990, 1.038500, 0.165071
960000, 0.177357, 0.819814, 0.151926
960000, 0.179090, 0.836781, 0.154803
960000, 0.173938, 0.872327, 0.149778
960000, 0.177246, 0.778784, 0.149716
960000, 0.176783, 0.751766, 0.165022
970000, 0.182794, 0.932223, 0.164604
970000, 0.177606, 0.951922, 0.152629
970000, 0.179685, 0.885475, 0.155960
970000, 0.183621, 0.858644, 0.154809
970000, 0.178535, 0.759347, 0.156050
980000, 0.191209, 0.944866, 0.155404
980000, 0.176840, 0.896942, 0.157995
980000, 0.184867, 0.892400, 0.162695
980000, 0.189654, 0.856313, 0.174792
980000, 0.185236, 0.922577, 0.162978
990000, 0.196803, 1.166593, 0.149618
990000, 0.190609, 0.822503, 0.156237
990000, 0.189959, 0.891156, 0.152324
990000, 0.186190, 1.033250, 0.159462
990000, 0.169855, 1.020104, 0.153641
1000000, 0.189541, 0.961874, 0.163323
1000000, 0.185524, 0.840466, 0.169037
1000000, 0.184579, 0.815686, 0.156735
1000000, 0.196237, 0.788660, 0.170412
1000000, 0.182551, 1.010957, 0.160069
